Nombre,Precio,Autor,Imagen
Diario De Un Estoico Moderno,$13.990,"POLAT, BRITTANY","https://www.antartica.cl/media/catalog/product/9/7/9788417963842_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Calmar Tu Mente,$17.990,"BAILEY, CHRIS","https://www.antartica.cl/media/catalog/product/9/7/9788417963804_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Agenda Del Diario Para Estoicos (Verde),$16.990,"HOLIDAY, RYAN","https://www.antartica.cl/media/catalog/product/9/7/9788417963828_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pensar Con Claridad,$19.900,"PARRRISH, SHEIN","https://www.antartica.cl/media/catalog/product/9/7/9789564084725_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Reencarnacion,$13.900,"BESANT, ANNIE","https://www.antartica.cl/media/catalog/product/9/7/9789504984306_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Magia Del Zodiaco,$22.990,"HAWTHORN, AMBROSIA","https://www.antartica.cl/media/catalog/product/L/a/La_Magia_Del_Zodiaco_9788419282682_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Animales Curativos,$22.990,"ZIZZARI KIKOSMICA, FEDERICA","https://www.antartica.cl/media/catalog/product/9/7/9788419282743_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Arruinar Tu Vida Amorosa ¡O No!,$15.900,"NUÑEZ, PAMELA","https://www.antartica.cl/media/catalog/product/9/7/9789564084893_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Terapia Cognitivo Conductual En 7 Semanas,$22.401,SETH,"https://www.antartica.cl/media/catalog/product/9/7/9788419685230_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Te Lo Digo Porque Te Quiero,$12.000,"MELCHER PEREZ, CAROLINA","https://www.antartica.cl/media/catalog/product/9/7/9789560115508_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
"Mi Vida Con Fresia (Por Zasque, El Gato)",$19.900,"CASTRO, FRESIA","https://www.antartica.cl/media/catalog/product/9/7/9789564150727_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Libro De Manifestacion Para Brujos Y Brujas,$19.800,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788419685384_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Magia Eres Tu,$22.800,"LISTER,LISA","https://www.antartica.cl/media/catalog/product/9/7/9788419685377_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
I Ching (Libro + Cartas),$34.800,"HEGARTY, IAN","https://www.antartica.cl/media/catalog/product/9/7/9788419685148_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Tarot Sin Preguntas,$23.800,"REED, THERESA","https://www.antartica.cl/media/catalog/product/9/7/9788419105837_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Tarot De Los Gatos (Libro + Cartas),$39.800,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788419685285_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Monje Que Vendio Su Ferrari,$15.000,"SHARMA, ROBIN","https://www.antartica.cl/media/catalog/product/9/7/9789562586528_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Gozo De Escribir,$19.800,"GOLDBERG, DANNY","https://www.antartica.cl/media/catalog/product/9/7/9788419685100_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Confia En Tus Vibraciones,$23.800,"CHOQUETTE, SONIA","https://www.antartica.cl/media/catalog/product/9/7/9788419685353_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Arquetipos Para Una Nueva Masculinidad,$19.800,MOORE,"https://www.antartica.cl/media/catalog/product/9/7/9788419685179_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pienso...Luego Como,$22.000,"YUNGE, CAROLINA","https://www.antartica.cl/media/catalog/product/9/7/9798987169421_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Pensamiento De Haru,$15.900,"COMPANY, FLAVIA","https://www.antartica.cl/media/catalog/product/9/7/9788418223495_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Mazal. El Secreto Ancestral De La Fortuna,$18.900,"MIRALLES, FRANCESC","https://www.antartica.cl/media/catalog/product/9/7/9788418714221_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
I Ching,$20.930,ANONIMO,"https://www.antartica.cl/media/catalog/product/9/7/9789504984078_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Introduccion Al Coaching Integral,$23.499,"ANWANDTER, PAUL","https://www.antartica.cl/media/catalog/product/9/7/9789569860355_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Guia Signo A Signo 2024,$18.500,"SANTI, ALVARO","https://www.antartica.cl/media/catalog/product/9/7/9789564063294_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Despierta El Universo Que Hay En Ti,$21.000,"SALDAÑA OÑATE, PAMELA","https://www.antartica.cl/media/catalog/product/9/7/9789564061405_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Cuentos De Jardineros Y Puercoespines,$23.499,"ANWANDTER, PAUL","https://www.antartica.cl/media/catalog/product/9/7/9789569860010_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Manifestar,$18.870,"THACKRAY, GILL","https://www.antartica.cl/media/catalog/product/9/7/9789877479133_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Citas Bacanas. Voces Que Inspiran,$15.000,MUJERES BACANAS,"https://www.antartica.cl/media/catalog/product/9/7/9789560998705_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
¿Estoy Comodo O Feliz?,$11.000,"TALA TAJMUCH, ALVARO","https://www.antartica.cl/media/catalog/product/9/7/9789560115201_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Thetahealin,$23.900,"STIBAL, VIANNA","https://www.antartica.cl/media/catalog/product/9/7/9788419510051_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Tarot Guiado. Guia Para Principiantes,$20.500,"CAPONI, STEFANIE","https://www.antartica.cl/media/catalog/product/9/7/9788417851835_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Radiestesia,$12.800,LIBRERO,"https://www.antartica.cl/media/catalog/product/9/7/9788411540223_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Oraculo De Los Elementos (Libro Y 44 Cartas),$26.000,"DEMARCO, STACEY","https://www.antartica.cl/media/catalog/product/9/7/9788417851910_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Medico Medium Limpiar Para Sanar,$38.000,"WILLIAM, ANTHONY","https://www.antartica.cl/media/catalog/product/9/7/9788419510006_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Matematica Divertida Y Curiosa,$19.899,"TAHAN, MALBA","https://www.antartica.cl/media/catalog/product/9/7/9789563661866_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Los Secretos Del Infinito,$27.800,"LAMUA, ANTONIO","https://www.antartica.cl/media/catalog/product/9/7/9788411540261_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Las Claves Geneticas,$38.000,"RUDD, RICHARD","https://www.antartica.cl/media/catalog/product/9/7/9788411080323_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Valentia  De Emprender,$12.990,"VILLOUTA, JAIME","https://www.antartica.cl/media/catalog/product/9/7/9789561237384_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Cura Mas Antigua Del Mundo,$34.900,"HENDRICKS, STEVE","https://www.antartica.cl/media/catalog/product/9/7/9788411080286_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Profeta,$27.800,"GIBRAN, KHALIL","https://www.antartica.cl/media/catalog/product/9/7/9788411540308_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Poder Del Ahora. 50 Cartas De Meditacion,$23.900,"TOLLE, ECKHART","https://www.antartica.cl/media/catalog/product/9/7/9788484454656_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Corporizar Las Emociones,$27.500,"RAJA, SELVAM","https://www.antartica.cl/media/catalog/product/9/7/9788411080019_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Aprende A Interpretar Con Amor Los Mensajes De Tu Cuerpo,$29.900,"REQUENA, MANUEL","https://www.antartica.cl/media/catalog/product/9/7/9788411080446_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Adivinacion,$12.800,LIBRERO,"https://www.antartica.cl/media/catalog/product/9/7/9788411540209_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Actitud Millonaria,$16.860,"GARCIA MANJARREZ, GERALDO","https://www.antartica.cl/media/catalog/product/9/7/9786313000418_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Cosas Que Me Hubiese Gustado Saber Antes De Los 30,$18.900,"CASTRO, MARIA JOSE","https://www.antartica.cl/media/catalog/product/9/7/9789564084749_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Un Paseo Por El Mundo Fisico,$23.900,"DYER, WAYNE W.","https://www.antartica.cl/media/catalog/product/9/7/9788417851743_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Manual De Interpretacion De La Carta Natal,$15.500,"ARROYO, STEPHEN","https://www.antartica.cl/media/catalog/product/9/7/9788411080491_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Sabiduria De Avalo. 52 Cartas Oraculo Y Libro Guia,$23.900,"BARON REID, COLETTE","https://www.antartica.cl/media/catalog/product/9/7/9788417851736_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Ciencia De La Nutricion,$21.000,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9780241582404_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Encuentro Chamanismo Aplicado A La Vida Cotidiana,$18.700,"BROCA, FER","https://www.antartica.cl/media/catalog/product/9/7/9786075576800_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Poder Del Ahora. 50 Cartas De Inspiracion,$23.900,"TOLLE, ECKHART","https://www.antartica.cl/media/catalog/product/9/7/9788484454663_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Metodo In Corpo,$23.900,"SOLER, JOSEP","https://www.antartica.cl/media/catalog/product/9/7/9788411080231_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Arte De Domar A Tu Tigre Interior,$12.250,"NHAT HANH, THICH","https://www.antartica.cl/media/catalog/product/9/7/9789566195689_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
101 Reflexiones Que Cambiaran Tu Forma De Pensar,$23.900,"WIEST, BRIANNA","https://www.antartica.cl/media/catalog/product/9/7/9788411080279_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Mi Buen Amor,$8.250,"LOPEZ, MARIA","https://www.antartica.cl/media/catalog/product/9/7/9789566205739_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Arte De Lo Imposible,$21.900,"KOTLER, STEVEN","https://www.antartica.cl/media/catalog/product/9/7/9788417694937_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Botiquin De Emergencia Para Corazones Rotos,$14.900,"COMPAGNI, CHIARA","https://www.antartica.cl/media/catalog/product/9/7/9788418524318_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Habitos Atomicos. Edicion Especial (TD),$32.900,"CLEAR, JAMES","https://www.antartica.cl/media/catalog/product/9/7/9789566195771_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Yoga Para La Calma,$19.900,"SUAREZ CABO, TAMARA","https://www.antartica.cl/media/catalog/product/9/7/9788441442214_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Tu Nombre Ancestral Es Abundancia,$19.899,"CORBERA, ENRIC","https://www.antartica.cl/media/catalog/product/9/7/9788412691375_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Las Estancias De Dzyan,$10.430,"BLAVATSKY, H. P.","https://www.antartica.cl/media/catalog/product/9/7/9789504983439_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Magia De La Kombucha,$19.900,"GONZALEZ SIÑERIZ, MARIA","https://www.antartica.cl/media/catalog/product/9/7/9788441442078_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Gestiona Tu Vida Con El Metodo De Sanacion SIC,$17.500,"GAUXACHS CALVO, MARIA TERESA","https://www.antartica.cl/media/catalog/product/9/7/9788441442061_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Plan Fenix,$16.000,"TRACY, BRIAN","https://www.antartica.cl/media/catalog/product/9/7/9789566289005_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Camino Del Despertar,$17.900,"ALONSO PUIG, DR. MARIO","https://www.antartica.cl/media/catalog/product/9/7/9789569973505_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Me Converti En Medium,$18.980,"CASTRO, JIMMY","https://www.antartica.cl/media/catalog/product/9/7/9789564162225_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Brilla Hermana Brilla,$21.997,"CAMPBELL, REBECCA","https://www.antartica.cl/media/catalog/product/9/7/9788415292975_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Autobiografia De Un Yogui,$18.500,"YOGANANDA, PARAMAHANSA","https://www.antartica.cl/media/catalog/product/9/7/9788441442207_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Oraculo De Las Vidas Anteriores (Libro+Cartas),$38.400,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9788491119807_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Oraculo De Las Madres Maravillosas (Libro + Cartas),$38.400,SIMON,"https://www.antartica.cl/media/catalog/product/9/7/9788491119876_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Viaje Astral. La Puerta Pineal,$16.800,"FOX, OLIVER","https://www.antartica.cl/media/catalog/product/9/7/9788411720120_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Origen Emocional De Las Enfermedades,$24.400,"FLECHE, CHRISTIAN","https://www.antartica.cl/media/catalog/product/9/7/9788491119999_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Te Enseñare A Ser Rico,$28.400,"SETHI, RAMIT","https://www.antartica.cl/media/catalog/product/9/7/9788411720137_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Relaciones Milagrosas,$16.900,"CAMPBELL, JOHN","https://www.antartica.cl/media/catalog/product/9/7/9788412691344_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Arte De Interpretar El Tarot,$31.400,"TORT I CASALS, MARIA DEL MAR","https://www.antartica.cl/media/catalog/product/9/7/9788491119821_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Ganar Amigos E Influir Sobre Las Personas,$12.000,"CARNEGIE, DALE","https://www.antartica.cl/media/catalog/product/9/7/9789563255874_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Tu Mentalidad Buena Suerte,$18.900,"ROVIRA, ALEX","https://www.antartica.cl/media/catalog/product/9/7/9789566017127_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Querida Yo: Tenemos Que Hablar,$15.000,"CLAPES, ELIZABETH","https://www.antartica.cl/media/catalog/product/9/7/9789566184553_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Ovnis Desde Chile,$23.900,"BRAVO GARRIDO, RODRIGO","https://www.antartica.cl/media/catalog/product/9/7/9789566123088_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Manual Del Guerrero De La Luz,$10.900,"COELHO, PAULO","https://www.antartica.cl/media/catalog/product/9/7/9789566165958_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
La Muerte Del Amor,$12.530,"PEREZ ISLAS, GABY","https://www.antartica.cl/media/catalog/product/9/7/9789566122500_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Habito De La Diversion,$13.230,"RUCKER, MIKE","https://www.antartica.cl/media/catalog/product/9/7/9789566122517_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
El Buen Amor En La Pareja,$13.230,"GARRIGA, JOAN","https://www.antartica.cl/media/catalog/product/9/7/9789569975554_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Desapegarse Sin Anestesia,$13.230,"RISO, WALTER","https://www.antartica.cl/media/catalog/product/9/7/9789564084404_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Como Realizar Un Viaje Astral,$11.830,"GONZALEZ, JOSE","https://www.antartica.cl/media/catalog/product/9/7/9789566221012_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
¿Amar O Depender?,$17.500,"RISO, WALTER","https://www.antartica.cl/media/catalog/product/9/7/9789564084350_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300"
Vivir Con Plena Atencion,$15.990,"SIMON PEREZ, VICENTE","https://www.antartica.cl/media/catalog/product/9/7/9788433025241_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
