Title,Author,Price,Link,ISBN,Description,PublishedDate,ImgUrl,Categories,AvgRating,RatingsCount
Mascotas,Fiona Watt,12420,https://contrapunto.cl/prelectores/15067-mascotas.html,9781803702094,,2004,,['Pets'],,
El mundo de las abejas. Mira debajo,Emily Bone,13860,https://contrapunto.cl/actividades-y-libro-juego/15068-el-mundo-de-las-abejas-mira-debajo.html,9781801318563,"""¿Por qué son tan importantes las abejas? ¿Cómo hacen miel? ¿Cómo es por dentro una colmena? Levanta las solapas y conoce de cerca el asombroso mundo de las abejas"" -- Page [4] of cover.",2022,,['Bee culture'],,
No hagas cosquillas al tiranosaurio,Sam Taplin,18540,https://contrapunto.cl/prelectores/15069-no-hagas-cosquillas-al-tiranosaurio.html,9781801316033,,,,,,
En el océano. Libro y puzle,Sam Smith,17820,https://contrapunto.cl/actividades-y-libro-juego/15070-en-el-oceano-libro-y-puzle.html,9781803700410,,,,,,
¿Por qué necesitamos árboles?,Katie Daynes,13860,https://contrapunto.cl/ciencias-y-naturaleza/15072-por-que-necesitamos-arboles.html,9781801316279,,,,,,
Un jardín. Peque-puzles,Matthew Oldham,14040,https://contrapunto.cl/ciencias-y-naturaleza/15074-un-jardin-peque-puzles.html,9781801318518,,,,,,
Los vikingos. Adéntrate en el pasado,Rob Lloyd Jones,12420,https://contrapunto.cl/no-ficcion-informativo/15075-los-vikingos-adentrate-en-el-pasado.html,9781801315364,,,,,,
Una cabañita entre manzanas,Fabian Sevilla,13140,https://contrapunto.cl/literatura-infantil/15077-una-cabanita-entre-manzanas.html,9789500211680,,,,,,
El puente del rey,Jose Sanabria,18720,https://contrapunto.cl/libro-album-ilustrado/15078-el-puente-del-rey.html,9789500212458,,,,,,
Vamos a calentar el sol,José Mauro de Vasconcelos,10260,https://contrapunto.cl/literatura-infantil/15079-vamos-a-calentar-el-sol.html,9789500210386,,,,,,
El velero de cristal,José Mauro de Vasconcelos,9360,https://contrapunto.cl/literatura-infantil/15080-el-velero-de-cristal.html,9789500210539,,,,,,
Diosas de leyenda,Christine Pompei,16020,https://contrapunto.cl/libro-album-ilustrado/15088-diosas-de-leyenda.html,9789500299008,,,,,,
El quería cambiar el mundo,Juliia,11520,https://contrapunto.cl/libro-album-ilustrado/15090-el-queria-cambiar-el-mundo.html,9789500210546,,,,,,
Construido por animales,Christiane Dorion,12420,https://contrapunto.cl/ciencias-y-naturaleza/15091-construido-por-animales.html,9789562573801,,,,,,
Secretos de la muerte,Matt Ralphs,15120,https://contrapunto.cl/ciencias-y-naturaleza/15092-secretos-de-la-muerte.html,9789562573832,,,,,,
Mi primer libro de comparaciones de dinosaurios,Sara Hurst,11520,https://contrapunto.cl/ciencias-y-naturaleza/15093-mi-primer-libro-de-comparaciones-de-dinosaurios.html,9789562573849,,,,,,
Grandes cartas de amor,VV.AA,18720,https://contrapunto.cl/ensayo-historico/15094-grandes-cartas-de-amor.html,9788490608845,,,,,,
El arte del lettering,Happy Letters,17820,https://contrapunto.cl/lettering/15097-el-arte-del-lettering.html,9788417030971,"""Ideas y ejercicios paso a paso para aprender a dibujar letras bonitas""--Cover.",2018-06-05,http://books.google.com/books/content?id=AjAdtQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Art'],,
La medicina natural al alcance de todos,Lezaeta Man,24120,https://contrapunto.cl/autoayuda/15098-la-medicina-natural-al-alcance-de-todos.html,9788496595316,"En este libro, convertido ya en un clásico de la medicina natural, Manuel Lezaeta pone a disposición del lector los medios que la Naturaleza nos ofrece para recuperar y mantener la salud, sin necesidad de medicamentos químicos ni intervenciones quirúrgica",2011-02,http://books.google.com/books/content?id=UQ-7cQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Health & Fitness'],,
El don de tu alma,Robert Schwartz,22860,https://contrapunto.cl/autoayuda/15099-el-don-de-tu-alma.html,9788478089079,,,,,,
Tarot shadowscapes [Estuche],Stephan Pui-Mun Law,28620,https://contrapunto.cl/autoayuda/15100-tarot-shadowscapes-estuche.html,9788478087891,"Inspirándose en símbolos universales extraídos de la mitología, de los cuentos de hadas, las leyendas y el folclore, la famosa pintora Stephanie Pui-Mun Law ha creado uno de los más hermosos tarots existentes en la actualidad. Influenciada por el arte de",2011-09,http://books.google.com/books/content?id=9yE-XwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
El arte de la guerra,Sun-Tzu,7920,https://contrapunto.cl/filosofia/15101-el-arte-de-la-guerra.html,9788496595583,,,,,,
Tao Te King,Tse Lao,16920,https://contrapunto.cl/religion-y-mitologia/15102-tao-te-king.html,9788417399726,,,,,,
Abrir los registros akashicos,Maureen J. Saint Germain,15120,https://contrapunto.cl/espiritualidad/15104-abrir-los-registros-akashicos.html,9788418000454,A clear and simple manual of precise instructions for accessing the Akashic Records and confirming the accuracy of the information you receive.,2020-08-30,http://books.google.com/books/content?id=rdlczQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
El libro completo de numerología,David A. Phillips,17820,https://contrapunto.cl/religion-y-mitologia/15105-el-libro-completo-de-numerologia.html,9788418531729,,,,,,
Código mujer,Alisa Vitti,17820,https://contrapunto.cl/medicina-alternativa/15106-codigo-mujer.html,9788418531811,"With WomanCode, holistic health coach Alisa Vitti shows women how to maintain health and vitality with a food-based program to rebalance their hormones. Alisa Vitti found herself suffering through the symptoms of polycystic ovarian syndrome (PCOS), and was able to heal herself through food and lifestyle changes. Relieved and reborn, she made it her mission to empower other women to be able to do the same. Whether you are suffering from irregular periods, fertility issues, depression, or lack of sex drive, Alisa Vitti says that meds and anti-depressants aren't the only solutions. Groundbreaking and informative, WomanCode educates women about hormone health in a way that's relevant and easy to understand. And the five-step protocol can markedly improve health and overall quality of life. Bestselling author and women's health expert Christiane Northrup, who has called WomanCode the Our Bodies, Ourselves of this generation, provides an insightful foreword.",2022-06-07,http://books.google.com/books/content?id=LqbvzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Health & Fitness'],,
Manual de la bruja moderna para atraer el dinero,Montse Osuna,13320,https://contrapunto.cl/religion-y-mitologia/15107-manual-de-la-bruja-moderna-para-atraer-el-dinero.html,9788418531750,"Be guided by the Modern Witch and draw abundance and prosperity to your life. Montse Osuna is one of the most respected authors in the Natural Magic world and the power of color. In this book, she shares a lot of easy spells, to prosper and make your business profitable and attract good luck. You will learn how to prepare elixirs or talismans, such as the horns of abundance or the original sachets; and you will enter into the powerful world of crystals and astrology. Modern Witch also teaches us to use herbs to clean our house with basil, saffron, cinnamon, ginger, or peppermint and to make traditional remedies and oils to give us intense baths that liberate us from the negativity that prevents us from enriching ourselves or preparing aromatic air fresheners so that prosperity enters our home or business. You can be a modern witch!",2022-06-07,http://books.google.com/books/content?id=5_nuzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
El amor de tu alma,Robert Schwartz,16920,https://contrapunto.cl/autoayuda/15108-el-amor-de-tu-alma.html,9788418531644,"In his groundbreaking first book, Your Soul's Plan: Discovering the Real Meaning of the Life You Planned Before You Were Born, Robert Schwartz (yoursoulsplan.com) brought the concept of pre-birth planning into the mainstream. In his second book, Your Soul's Gift: The Healing Power of the Life You Planned Before You Were Born, he dove even deeper by examining the pre-birth planning of other common life challenges. Now, in his third book, Your Soul's Love, he explores the pre-birth planning of challenges related to romantic relationships or their absence: infidelity; impotence; raising children alone after the death of one's partner; being single; and celibate relationships. Working again with several gifted mediums and channels, and this time incorporating the Between Lives Soul Regressions he does as a skilled hypnotist, Schwartz brings forth great wisdom and love from the other side to explain why we plan such experiences before we are born. Through the stories in Your Soul's Love you can: Cultivate greater love and respect for both your partner and yourself; empathize more deeply with your partner; forgive your partner and yourself for any pain caused, thus healing your relationship; see how your romantic relationship fosters your and your partner's evolution; replace resistance and suffering with abiding joy and peace.",2022-07-26,http://books.google.com/books/content?id=PPT3zgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Body, Mind & Spirit']",,
El Eneagrama. Guía para el despertar,Uranio Paes,18720,https://contrapunto.cl/espiritualidad/15109-el-eneagrama-guia-para-el-despertar.html,9788418531903,"A fresh approach to the Enneagram that encourages readers to embark on their own hero's journey for transformation. This is a personal transformation book rooted in the wisdom of the Enneagram system of personality types. It is a book about waking up and growing into the best version of yourself. It is a book that shows you how to discover who you are and what you can be. It is a book about finding your path, facing your shadow, and discovering your true self. It is a good news-bad news-good news story. The good news: you survived childhood. The bad news: in order to grow, you are going to experience some pain. The really good news: you can use your negative habits as a springboard to move beyond them. With a commitment to self-observation and reflection, you can develop greater self-awareness and open yourself up to a life filled with exciting choices and opportunities. Each of the nine chapters includes these features: The problematic perspective, the process of self-discovery, and the path forward for that type How the main issues for that type get played out in 3 different ways--the 3 distinct sub-types of the main type (necessary for pinpoint accuracy in describing your personality and your path of growth) Chestnut and Paes, two leading Enneagram teachers, frame this approach to personality types in a way that is accessible, practical, and filled with possibility.",2022-08-23,http://books.google.com/books/content?id=VKQfzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Psychology'],,
Tratar el trauma,Jennifer Sweeton,22860,https://contrapunto.cl/autoayuda/15110-tratar-el-trauma.html,9788418531897,,,,,,
También es posible para ti,Maria Elena Badillo,17460,https://contrapunto.cl/espiritualidad/15111-tambien-es-posible-para-ti.html,9788418531972,"In this book, the psychologist Maria Elena Badillo, incorporating spirituality in a simple, direct, and loving way, teaches us to decipher the true reasons why we do not reach the life of fullness that we long for and shows us a path of empowerment, hope, and realization. You have in your hands a roadmap full of practical guidelines that will lead you to transform your fears into motivations and guide you to safely move toward that life of peace and well-being that you deserve.",2022-09-27,http://books.google.com/books/content?id=fUYrzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Self-Help'],,
Aceites esenciales. Guía de iniciación,Christina Anthis,15660,https://contrapunto.cl/medicina-alternativa/15112-aceites-esenciales-guia-de-iniciacion.html,9788418531927,"The Beginner's Guide to Essential Oils puts the power of natural healing in your hands. This simple guide distills the knowledge you need to unlock the potential of commonly found essential oils. Start making nourishing, all-natural, and affordable remedies to treat a variety of conditions―even make your own skin care and home cleaning products. Explore the many modern applications of essential oils, from herbal medicine to aromatherapy to natural beauty. Discover profiles detailing the aromas and therapeutic actions of 30 favorite essential oils. Breathe easy with guidelines for safe use during pregnancy and instructions on diluting formulas for babies and children. You can begin your journey right away with any of the 100 included recipes for health and home. In The Beginner's Guide to Essential Oils, you'll find: 30 essential oil profiles―Find practical applications, blending and substitution suggestions, and more for 30 common essential oils; 10 complementary oils―Learn the properties and best uses of 10 popular ""carrier"" oils you can use to dilute your essential oils; 100 useful recipes. Enjoy the benefits of essential oils with recipes for salves, sprays, roll-on perfumes, and more. Blend the healing power of essential oils into your life with The Beginner's Guide to Essential Oils!",2022-09-27,http://books.google.com/books/content?id=ndEqzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Health & Fitness'],,
¿Dónde está? Casa,Camila Reid,10620,https://contrapunto.cl/prelectores/15164-donde-esta-casa.html,9789562573771,,,,,,
Decididas,María Florencia Freijo,17541,https://contrapunto.cl/actualidad-y-ensayo-filosofico/15173-decididas.html,9789564082158,,,,,,
El universo en una cáscara de nuez,Stephen Hawking,8910,https://contrapunto.cl/actualidad-y-ensayo-filosofico/15185-el-universo-en-una-cascara-de-nuez.html,9789566165453,,,,,,
Brevísima historia del tiempo,Stephen Hawking,8910,https://contrapunto.cl/actualidad-y-ensayo-filosofico/15186-brevisima-historia-del-tiempo.html,9789566165439,,,,,,
Breve historia de la mentira fascista,Federico Finchelstein,13500,https://contrapunto.cl/ensayo-historico/15190-breve-historia-de-la-mentira-fascista.html,9789569635793,,,,,,
La constituyente,Jorge Baradit,12600,https://contrapunto.cl/actualidad-y-ensayo-filosofico/15191-la-constituyente.html,9789562626439,,,,,,
Dos comidas al día,Mark Sisson,16200,https://contrapunto.cl/recetas-y-tecnicas-culinarias/15196-dos-comidas-al-dia.html,9788425361456,"¿Estás harto de dietas que solo funcionan durante un tiempo? ¿Te confunden las controversias sobre qué es saludable y qué no? Pierde grasa, revierte el envejecimiento y líbrate de las dietas. Para gozar de una buena salud es muy importante fijarse en lo que comes y cuándo comes. Y está científicamente demostrado que el ayuno intermitente tiene beneficios antiinflamatorios, antienvejecimiento, de regeneración celular, inmunológicos y metabólicos. Existen muchas fórmulas para practicarlo, pero no todas valen -no es tan simple como saltarse el desayuno- y hacerlo bien es fundamental. Mark Sisson, experto en salud y bienestar, te presenta un estilo de vida basado en el ayuno intermitente y te enseña cómo quemar grasa corporal y estar sano, con energía y una actitud positiva. Este libro ofrece, además, una rutina de ejercicios accesible y eficaz, estrategias para superar creencias y comportamientos autolimitantes, y técnicas de vanguardia para lograr la composición corporal que deseas. Con cuarenta y dos recetas deliciosas, Dos comidas al día reúne todo lo que necesitas para ponerte en marcha hacia una transformación de tu estilo de vida placentera y duradera. Mark Sisson, experto en salud y bienestar, licenciado en Biología y excampeón de Ironman, es autor de La dieta Keto y una de las voces más importantes del Movimiento de Salud Evolutiva. Brad Kearns es presentador del pódcast B.rad y atleta de élite. ENGLISH DESCRIPTION The New York Times bestselling-author of The Primal Blueprint and The Keto Reset Diet, Mark Sisson, turns his health and fitness expertise to the latest diet trend, which he has coined, “intermittent eating!” Are you sick and tired of struggling through regimented diets that work for a minute and then become unsustainable? Are you confused about the changing fads and ongoing controversy over what’s healthy and what’s not? It’s time to embrace a simple, scientifically validated plan that transcends gimmicks and avoids the stress of regimented macros and mealtimes. Health and fitness expert Mark Sisson presents a comprehensive lifestyle approach based on the principles of intermittent fasting. He’ll teach you how to gracefully burn body fat while keeping your energy, focus, and positive attitude. In Two Meals a Day, you’ll implement an eating style that’s incredibly nourishing and easy to adhere to for a lifetime, dial-in a winning fitness routine, prioritize recovery, and learn powerful strategies for overcoming self-limiting beliefs and behaviors. When you’re ready to level up, you’ll implement some cutting-edge techniques to achieve stunning body composition breakthroughs. Packed with forty-two delicious meals in a variety of categories, Two Meals a Day has everything you need to hit the ground running and pursue enjoyable and lasting lifestyle transformation.",2022-09-20,http://books.google.com/books/content?id=vmeREAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Health & Fitness'],,
